age,job,education,channel,month,day_of_week,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,converted,vendor,lead_id,cost_per_lead,revenue_if_converted,revenue_realized
37,entrepreneur,basic.6y,outbound,may,fri,71,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105254,18.5,640,0
49,housemaid,basic.4y,outbound,may,fri,556,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105255,18.5,640,0
55,blue-collar,basic.4y,outbound,may,fri,119,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105256,46.5,640,0
42,management,unknown,outbound,may,fri,456,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105257,46.5,640,0
38,services,high.school,outbound,may,fri,268,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105258,27.25,640,0
29,services,university.degree,outbound,may,fri,332,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105259,27.25,640,0
28,blue-collar,basic.6y,outbound,may,fri,159,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105260,46.5,640,0
36,admin.,high.school,outbound,may,fri,148,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105261,18.5,640,0
51,blue-collar,basic.4y,outbound,may,fri,448,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105262,34.0,640,0
58,admin.,university.degree,outbound,may,fri,160,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105263,46.5,640,0
45,technician,university.degree,outbound,may,fri,240,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105264,9.75,640,0
27,blue-collar,basic.9y,outbound,may,fri,115,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105265,46.5,640,0
35,admin.,high.school,outbound,may,fri,290,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105266,27.25,640,0
37,blue-collar,basic.9y,outbound,may,fri,140,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105267,46.5,640,0
43,blue-collar,basic.6y,outbound,may,fri,57,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105268,18.5,640,0
40,blue-collar,basic.9y,outbound,may,fri,811,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105269,12.0,640,0
37,admin.,university.degree,outbound,may,fri,221,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105270,12.0,640,0
31,entrepreneur,basic.6y,outbound,may,fri,108,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105271,9.75,640,0
29,admin.,high.school,outbound,may,fri,288,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105272,12.0,640,0
50,technician,professional.course,outbound,may,fri,1003,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105273,12.0,640,0
30,admin.,university.degree,outbound,may,fri,542,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105274,27.25,640,0
35,admin.,high.school,outbound,may,fri,541,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105275,27.25,640,0
43,admin.,high.school,outbound,may,fri,198,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105276,46.5,640,0
39,admin.,university.degree,outbound,may,fri,302,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105277,12.0,640,0
57,management,university.degree,outbound,may,fri,268,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105278,46.5,640,0
53,retired,basic.9y,outbound,may,fri,154,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105279,9.75,640,0
37,management,university.degree,outbound,may,fri,66,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105280,46.5,640,0
41,technician,professional.course,outbound,may,fri,216,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105281,27.25,640,0
29,technician,university.degree,outbound,may,fri,206,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105282,34.0,640,0
30,management,university.degree,outbound,may,fri,28,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105283,9.75,640,0
32,self-employed,basic.9y,outbound,may,fri,101,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105284,9.75,640,0
51,technician,basic.6y,outbound,may,fri,168,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105285,9.75,640,0
38,admin.,university.degree,outbound,may,fri,186,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105286,46.5,640,0
58,management,university.degree,outbound,may,fri,472,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105287,9.75,640,0
36,blue-collar,basic.6y,outbound,may,fri,189,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105288,34.0,640,0
48,technician,professional.course,outbound,may,fri,215,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105289,27.25,640,0
39,blue-collar,basic.6y,outbound,may,fri,216,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105290,34.0,640,0
35,blue-collar,basic.6y,outbound,may,fri,418,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105291,18.5,640,0
32,services,basic.6y,outbound,may,fri,361,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105292,34.0,640,0
32,blue-collar,basic.4y,outbound,may,fri,926,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105293,27.25,640,0
34,blue-collar,high.school,outbound,may,fri,116,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105294,12.0,640,0
41,self-employed,university.degree,outbound,may,fri,150,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105295,34.0,640,0
32,services,high.school,outbound,may,fri,228,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105296,34.0,640,0
38,admin.,university.degree,outbound,may,fri,411,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105297,46.5,640,0
41,blue-collar,basic.6y,outbound,may,fri,253,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105298,34.0,640,0
27,services,high.school,outbound,may,fri,144,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105299,46.5,640,0
57,blue-collar,basic.9y,outbound,may,fri,248,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105300,46.5,640,0
37,housemaid,high.school,outbound,may,fri,138,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105301,27.25,640,0
54,blue-collar,basic.4y,outbound,may,fri,824,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105302,18.5,640,0
43,blue-collar,basic.4y,outbound,may,fri,345,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105303,18.5,640,0
44,retired,basic.9y,outbound,may,fri,147,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105304,12.0,640,0
37,admin.,high.school,outbound,may,fri,773,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105305,12.0,640,0
37,blue-collar,basic.6y,outbound,may,fri,574,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105306,46.5,640,0
50,admin.,university.degree,outbound,may,fri,122,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105307,27.25,640,0
41,admin.,basic.6y,outbound,may,fri,193,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105308,9.75,640,0
46,admin.,high.school,outbound,may,fri,138,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105309,27.25,640,0
32,blue-collar,basic.6y,outbound,may,fri,343,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105310,27.25,640,0
31,services,professional.course,outbound,may,fri,111,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105311,27.25,640,0
40,management,university.degree,outbound,may,fri,166,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105312,34.0,640,0
43,blue-collar,basic.4y,outbound,may,fri,469,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105313,18.5,640,0
44,blue-collar,professional.course,outbound,may,fri,189,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105314,27.25,640,0
41,management,university.degree,outbound,may,fri,106,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105315,34.0,640,0
32,blue-collar,basic.6y,outbound,may,fri,165,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105316,27.25,640,0
49,services,high.school,outbound,may,fri,178,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105317,12.0,640,0
31,blue-collar,basic.6y,outbound,may,fri,364,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105318,9.75,640,0
46,admin.,high.school,outbound,may,fri,185,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105319,27.25,640,0
38,technician,university.degree,outbound,may,fri,224,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105320,9.75,640,0
27,blue-collar,unknown,outbound,may,fri,187,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105321,46.5,640,0
31,blue-collar,basic.9y,outbound,may,fri,451,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105322,9.75,640,0
47,services,professional.course,outbound,may,fri,226,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105323,18.5,640,0
39,blue-collar,professional.course,outbound,may,fri,128,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105324,34.0,640,0
37,blue-collar,basic.4y,outbound,may,fri,301,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105325,46.5,640,0
52,technician,basic.9y,outbound,may,fri,97,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105326,18.5,640,0
49,admin.,university.degree,outbound,may,fri,24,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105327,27.25,640,0
39,admin.,professional.course,outbound,may,fri,232,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105328,12.0,640,0
50,technician,high.school,outbound,may,fri,893,1.1,93.994,-36.4,4.857,5191.0,1,Vendor C - Apex Data Group,105329,12.0,640,640
49,admin.,university.degree,outbound,may,fri,201,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105330,27.25,640,0
39,blue-collar,basic.9y,outbound,may,fri,83,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105331,34.0,640,0
35,blue-collar,basic.9y,outbound,may,fri,339,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105332,18.5,640,0
28,blue-collar,basic.9y,outbound,may,fri,478,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105333,46.5,640,0
40,blue-collar,basic.6y,outbound,may,fri,13,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105334,12.0,640,0
40,blue-collar,basic.9y,outbound,may,fri,242,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105335,12.0,640,0
53,services,high.school,outbound,may,fri,55,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105336,9.75,640,0
49,blue-collar,basic.9y,outbound,may,fri,281,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105337,27.25,640,0
55,technician,professional.course,outbound,may,fri,210,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105338,12.0,640,0
36,blue-collar,high.school,outbound,may,fri,423,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105339,34.0,640,0
45,blue-collar,basic.6y,outbound,may,fri,200,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105340,27.25,640,0
36,blue-collar,basic.6y,outbound,may,fri,109,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105341,34.0,640,0
46,admin.,basic.9y,outbound,may,fri,233,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105342,27.25,640,0
49,blue-collar,basic.4y,outbound,may,fri,133,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105343,27.25,640,0
48,housemaid,basic.4y,outbound,may,fri,209,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105344,18.5,640,0
49,blue-collar,basic.4y,outbound,may,fri,114,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105345,27.25,640,0
49,technician,unknown,outbound,may,fri,319,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105346,27.25,640,0
32,admin.,university.degree,outbound,may,fri,588,1.1,93.994,-36.4,4.857,5191.0,1,Vendor F - Summit Outreach,105347,27.25,640,640
25,self-employed,university.degree,outbound,may,fri,274,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105348,46.5,640,0
26,blue-collar,basic.6y,outbound,may,fri,353,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105349,9.75,640,0
33,technician,professional.course,outbound,may,fri,83,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105350,34.0,640,0
37,admin.,high.school,outbound,may,fri,123,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105351,12.0,640,0
53,technician,professional.course,outbound,may,fri,327,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105352,34.0,640,0
38,entrepreneur,university.degree,outbound,may,fri,167,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105353,18.5,640,0
42,blue-collar,basic.6y,outbound,may,fri,89,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105354,12.0,640,0
48,blue-collar,high.school,outbound,may,fri,34,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105355,27.25,640,0
51,blue-collar,unknown,outbound,may,fri,208,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105356,34.0,640,0
40,admin.,university.degree,outbound,may,fri,117,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105357,12.0,640,0
51,blue-collar,basic.9y,outbound,may,fri,304,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105358,34.0,640,0
35,housemaid,high.school,outbound,may,fri,82,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105359,12.0,640,0
45,blue-collar,basic.6y,outbound,may,fri,131,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105360,27.25,640,0
35,blue-collar,basic.4y,outbound,may,fri,25,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105361,18.5,640,0
51,blue-collar,basic.9y,outbound,may,fri,76,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105362,34.0,640,0
33,services,high.school,outbound,may,fri,777,1.1,93.994,-36.4,4.857,5191.0,1,Vendor A - Meridian Leads,105363,18.5,640,640
37,admin.,high.school,outbound,may,fri,147,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105364,12.0,640,0
34,blue-collar,basic.9y,outbound,may,fri,243,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105365,12.0,640,0
44,admin.,university.degree,outbound,may,fri,124,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105366,9.75,640,0
53,entrepreneur,university.degree,outbound,may,fri,199,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105367,27.25,640,0
40,admin.,professional.course,outbound,may,fri,488,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105368,12.0,640,0
40,management,university.degree,outbound,may,fri,157,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105369,34.0,640,0
32,technician,professional.course,outbound,may,fri,700,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105370,34.0,640,0
58,blue-collar,basic.4y,outbound,may,fri,281,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105371,27.25,640,0
41,services,unknown,outbound,may,fri,211,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105372,46.5,640,0
35,student,high.school,outbound,may,fri,160,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105373,46.5,640,0
47,admin.,university.degree,outbound,may,fri,138,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105374,46.5,640,0
52,technician,unknown,outbound,may,fri,553,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105375,18.5,640,0
33,self-employed,university.degree,outbound,may,fri,92,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105376,46.5,640,0
34,management,university.degree,outbound,may,fri,247,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105377,18.5,640,0
38,services,high.school,outbound,may,fri,50,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105378,27.25,640,0
48,services,professional.course,outbound,may,fri,253,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105379,27.25,640,0
38,admin.,university.degree,outbound,may,fri,153,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105380,46.5,640,0
40,entrepreneur,high.school,outbound,may,fri,241,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105381,12.0,640,0
26,services,high.school,outbound,may,fri,211,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105382,12.0,640,0
42,self-employed,university.degree,outbound,may,fri,493,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105383,46.5,640,0
60,retired,high.school,outbound,may,fri,597,1.1,93.994,-36.4,4.857,5191.0,1,Vendor F - Summit Outreach,105384,27.25,640,640
35,student,university.degree,outbound,may,fri,107,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105385,46.5,640,0
59,technician,professional.course,outbound,may,fri,1438,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105386,34.0,640,0
43,management,high.school,outbound,may,fri,172,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105387,34.0,640,0
33,admin.,high.school,outbound,may,fri,159,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105388,12.0,640,0
47,management,university.degree,outbound,may,fri,29,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105389,18.5,640,0
30,blue-collar,high.school,outbound,may,fri,76,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105390,27.25,640,0
35,blue-collar,basic.4y,outbound,may,fri,185,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105391,18.5,640,0
31,admin.,university.degree,outbound,may,fri,569,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105392,46.5,640,0
45,blue-collar,illiterate,outbound,may,fri,333,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105393,27.25,640,0
33,management,university.degree,outbound,may,fri,95,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105394,12.0,640,0
60,retired,basic.4y,outbound,may,fri,557,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105395,27.25,640,0
46,entrepreneur,unknown,outbound,may,fri,160,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105396,12.0,640,0
31,blue-collar,basic.9y,outbound,may,fri,209,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105397,9.75,640,0
56,management,unknown,outbound,may,fri,335,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105398,12.0,640,0
28,services,high.school,outbound,may,fri,372,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105399,9.75,640,0
29,blue-collar,unknown,outbound,may,fri,92,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105400,9.75,640,0
26,blue-collar,basic.9y,outbound,may,fri,277,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105401,9.75,640,0
35,entrepreneur,high.school,outbound,may,fri,178,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105402,18.5,640,0
54,services,high.school,outbound,may,fri,85,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105403,18.5,640,0
43,blue-collar,professional.course,outbound,may,fri,95,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105404,18.5,640,0
46,blue-collar,basic.9y,outbound,may,fri,134,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105405,18.5,640,0
37,admin.,university.degree,outbound,may,fri,138,1.1,93.994,-36.4,4.857,5191.0,0,Vendor C - Apex Data Group,105406,12.0,640,0
28,admin.,university.degree,outbound,may,fri,63,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105407,46.5,640,0
30,housemaid,high.school,outbound,may,fri,67,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105408,34.0,640,0
36,services,high.school,outbound,may,fri,77,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105409,46.5,640,0
50,blue-collar,basic.4y,outbound,may,fri,292,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105410,34.0,640,0
37,technician,university.degree,outbound,may,fri,57,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105411,34.0,640,0
28,housemaid,basic.6y,outbound,may,fri,38,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105412,9.75,640,0
52,blue-collar,basic.4y,outbound,may,fri,151,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105413,46.5,640,0
37,blue-collar,unknown,outbound,may,fri,331,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105414,46.5,640,0
46,blue-collar,basic.4y,outbound,may,fri,1392,1.1,93.994,-36.4,4.857,5191.0,1,Vendor A - Meridian Leads,105415,18.5,640,640
27,services,high.school,outbound,may,fri,100,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105416,46.5,640,0
44,blue-collar,basic.9y,outbound,may,fri,358,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105417,27.25,640,0
31,unemployed,professional.course,outbound,may,fri,298,1.1,93.994,-36.4,4.857,5191.0,0,Vendor D - Northbridge Mktg,105418,46.5,640,0
34,management,unknown,outbound,may,fri,181,1.1,93.994,-36.4,4.857,5191.0,0,Vendor A - Meridian Leads,105419,18.5,640,0
56,retired,basic.4y,outbound,may,fri,188,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105420,9.75,640,0
51,admin.,basic.9y,outbound,may,fri,368,1.1,93.994,-36.4,4.857,5191.0,0,Vendor F - Summit Outreach,105421,27.25,640,0
36,blue-collar,basic.6y,outbound,may,fri,203,1.1,93.994,-36.4,4.857,5191.0,0,Vendor B - Coastal Direct,105422,34.0,640,0
39,housemaid,high.school,outbound,may,fri,61,1.1,93.994,-36.4,4.857,5191.0,0,Vendor E - Fieldstone List,105423,9.75,640,0
